"Molecule","Potency","pIC50","Outcome","is_active"
"[H]N(C(=O)C([H])(N(C(=O)C1=C([H])C([H])=C([H])O1)C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H]",10.9306371139744,4.961354523592894,"Inactive",0
"[H]N(C(=O)C([H])(N(C(=O)C1=C([H])C([H])=C([H])O1)C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H]",11.2085795544034,4.950449421372167,"Inactive",0
"[H]N(C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])C(=C([H])C([H])=C1OC([H])([H])[H])N(C(=O)C1=C([H])C([H])=C([H])O1)C([H])(C(=O)N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",62.7027513065601,4.2027134025338455,"Inactive",0
"[H]N(C(=O)C([H])(N(C(=O)C1=C([H])C([H])=C([H])O1)C1=C([H])C([H])=C(C([H])=C1[H])C1=NN([H])C2=C1C([H])([H])OC([H])([H])C2([H])[H])C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H]",43.0300953085258,4.3662276919857455,"Inactive",0
"[H]N(C(=O)C([H])(N(C(=O)C1=C([H])C([H])=C([H])O1)C1=C([H])C([H])=C(Cl)C([H])=C1SC([H])([H])C([H])([H])C(=O)OC([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H]",16.6406317542108,4.778830189934748,"Inactive",0
"[H]OC1=C(C2=C(C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])N(C(=O)C1=C([H])C([H])=C([H])O1)C([H])(C(=O)N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",12.0753434624764,4.918100507637579,"Inactive",0
"[H]N(C(=O)C([H])(N(C(=O)C1=C([H])C([H])=C([H])O1)C([H])([H])C1=C([H])C([H])=C(SC([H])([H])[H])C(C#N)=C1[H])C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H]",54.89068116021,4.260501379852653,"Inactive",0
"[H]N(C(=O)C([H])(N(C(=O)C1=C([H])C([H])=C([H])O1)C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H]",30.4976776389087,4.5157332303911595,"Inactive",0
"[H]N(C(=O)C([H])(N(C(=O)C1=C([H])C([H])=C([H])O1)C1=C([H])C([H])=C(C([H])=C1[H])C(=O)C([H])([H])[H])C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H]",56.2819512358489,4.249630854444959,"Inactive",0
"[H]N(C(=O)C([H])(N(C(=O)C1=C([H])C([H])=C([H])O1)C1=C([H])C([H])=C(C#N)C([H])=C1[H])C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H]",10.3951776243351,4.9831680853984555,"Inactive",0
"[H]N(C(=O)C([H])(N(C(=O)C1=C([H])C([H])=C([H])O1)C1([H])C([H])([H])C([H])([H])N(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])N=C1[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H]",79.6127987176393,4.099017108573495,"Inactive",0
"[H]N([H])C1=C([H])N=C([H])C2=C1C([H])([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H]",32.5061024206567,4.488035100595453,"Inactive",0
"[H]N(C(=O)N(C1=C([H])C(Cl)=C([H])C(OC([H])(C([H])([H])[H])C([H])([H])[H])=C1[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",24.5600847569785,4.609770138775798,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C(C([H])=C([H])N2C([H])=NN=C12)C([H])([H])[H]",75.2573815369256,4.123450896351622,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1([H])C2=C([H])C([H])=C([H])C([H])=C2C(=O)C1([H])[H]",53.7587644021632,4.269550721715561,"Inactive",0
"[H]N(C(=O)C1([H])C2=C([H])C(Cl)=C([H])C([H])=C2OC([H])([H])C1([H])[H])C1=NOC2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C12",61.502193910527,4.211109391765376,"Inactive",0
"[H]N(C(=O)C1([H])C2=C([H])C(Cl)=C([H])C([H])=C2OC([H])([H])C1([H])[H])C1=NN([H])C2=C1C([H])=NC([H])=C2[H]",70.2526422607212,4.153337336936461,"Inactive",0
"[H]N(C(=O)C1([H])C2=C([H])C(Cl)=C([H])C([H])=C2OC([H])([H])C1([H])[H])C1=C2C(=NN1[H])N=C(C([H])=C2C([H])([H])[H])C(F)(F)F",25.9776427916361,4.585400259307254,"Inactive",0
"[H]N(C(=O)C([H])([H])C([H])([H])OC1=C([H])C([H])=C([H])C([H])=C1OC([H])([H])[H])C1=C([H])N=C([H])C2=C([H])C([H])=C([H])C([H])=C12",96.4820045672596,4.01555368195086,"Inactive",0
"[H]C1=C([H])C(=C([H])C(OC([H])([H])[H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c(=O)n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])C1([H])[H]",27.3389013417572,4.563218942248063,"Inactive",0
"[H]C1=C([H])C(=C([H])C(=C1[H])C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)c2c([H])c(=O)n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])C1([H])[H])C(F)(F)F",34.1673366064665,4.466388873767718,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=N1)C1=C([H])N=C([H])C2=C([H])C([H])=C([H])C([H])=C12",40.6503980473087,4.3909351974523645,"Inactive",0
"[H]N(C(=O)C1(C2=C([H])C(Cl)=C([H])C([H])=C2OC([H])([H])C1([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C1=C([H])N=C([H])C2=C([H])C([H])=C([H])C([H])=C12",40.7111309604709,4.390286832696274,"Inactive",0
"[H]N(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])O1)c1c([H])n(c(=O)c2c([H])c([H])c([H])c([H])c12)C([H])([H])[H]",44.4815602697578,4.351819987508246,"Inactive",0
"[H]N(C(=O)N([H])C([H])([H])C1=C([H])C([H])=C([H])O1)c1c([H])n(c(=O)c2c([H])c([H])c([H])c([H])c12)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]",29.6429810673398,4.528078123364962,"Inactive",0
"[H]N(C(=O)N([H])C([H])([H])C([H])([H])C1=C(ON=C1C([H])([H])[H])C([H])([H])[H])c1c([H])n(c(=O)c2c([H])c([H])c([H])c([H])c12)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]",27.6581201096714,4.5581773417155524,"Inactive",0
"[H]N1N=C([H])C([H])=C1C([H])([H])N(C(=O)C([H])([H])N1N=NC2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])N(C([H])([H])[H])C([H])([H])[H]",15.9360966541782,4.79761804486861,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(OC([H])([H])C2=NC(=NO2)C([H])([H])[H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",23.9245321229901,4.621156546691786,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(OC([H])([H])C2=NN=C(O2)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",20.6463997946966,4.685155667281701,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(OC([H])([H])C2=C([H])C(=NO2)C2=C([H])C([H])=C(OC([H])([H])[H])C([H])=C2[H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",71.4886533715913,4.1457628836416065,"Inactive",0
"[H]N(C(=O)C([H])([H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])N(C(=O)C([H])([H])N1N=NC2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])C1=C([H])SC([H])=N1",24.9602678738497,4.602750758111789,"Inactive",0
"[H]N(N1N=NC2=C([H])C([H])=C([H])C([H])=C12)C(=O)C([H])(C1=C([H])C([H])=C(C([H])=C1[H])N1C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H]",50.9204838311659,4.293107478462859,"Inactive",0
"[H]N1N=C(C2=C([H])C([H])=C([H])C([H])=C12)C([H])([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])N1C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]",39.4352117028288,4.404115823377995,"Inactive",0
"[H]N(C(=O)C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C1([H])[H])C1=C([H])N=C([H])C2=C([H])C([H])=C([H])C([H])=C12",71.6880958870563,4.144552954789393,"Inactive",0
"[H]N(C(=O)C([H])(C(=O)OC([H])([H])[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",23.7122950305224,4.625026410135872,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C2N([H])C([H])=NC2=C([H])N=C1[H]",13.260878543169,4.877427702642311,"Inactive",0
"[H]C1=C([H])C(=C([H])S1)C([H])([H])N(C(=O)C([H])([H])N1N=NC2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]",11.6228762710328,4.9346863853653,"Inactive",0
"[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N(C(=O)C([H])([H])N1N=NC2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]",19.761051641457,4.704189946897753,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(=C([H])C(Cl)=C1[H])C1=C([H])C([H])=C(C([H])=C1OC([H])([H])[H])C(=O)OC([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",12.7033086203346,4.896083150822547,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(=C([H])C(Cl)=C1[H])C1=C([H])C([H])=C(F)C([H])=C1C([H])([H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",31.5625341311681,4.500828134898611,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(=C1[H])C1=C([H])C([H])=C(C(F)=C1F)C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",31.9195200835421,4.4959436469778336,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(=C1[H])C1=C(N(N=C1[H])C([H])([H])[H])C([H])(F)F)C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",19.2678988431931,4.715165642405266,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(C([H])=C(C2=C([H])C([H])=C([H])C([H])=C2[H])C(F)(F)F)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",22.7683429872964,4.6426685749034915,"Inactive",0
"[H]OC1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])N([H])C1=C([H])C(=C([H])C(Cl)=C1[H])C([H])([H])C(=O)N([H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",19.7024998044106,4.70547866813353,"Inactive",0
"[H]OC1([H])C([H])(N([H])C2=C([H])C(=C([H])C(Cl)=C2[H])C([H])([H])C(=O)N([H])C2=C([H])N=C([H])C([H])=C2C([H])([H])[H])C([H])([H])C([H])([H])C1(F)F",23.0317714669393,4.637672657401405,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(N([H])C2([H])C([H])([H])C2([H])C(F)(F)F)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",25.3164231365994,4.59659765417483,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(N([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C(F)(F)C([H])([H])C2([H])[H])=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",14.7270755104771,4.831883486406552,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(N([H])C([H])([H])C(C#N)(C([H])([H])[H])C([H])([H])[H])=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",36.5317412118329,4.437329627523391,"Inactive",0
"[H]N(C(=O)C([H])([H])OC1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C2=C([H])C([H])=C([H])C([H])=C12",11.1724691059171,4.95185083757593,"Inactive",0
"[H]N(C(=O)C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C2=C([H])C([H])=C([H])C([H])=C12",20.7934211073791,4.68207405103291,"Inactive",0
"[H]N(C(=O)C([H])([H])N1N=C(N=C1[H])C#N)C1=C([H])C([H])=C(Br)C([H])=C1Cl",15.7308966623793,4.803246521850655,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])(C([H])([H])[H])C([H])([H])[H]",19.5089876933868,4.7097652652329645,"Inactive",0
"[H]C1=C([H])C([H])=C2C(C([H])=NC([H])=C2N(C(=O)C([H])([H])C2=C([H])C([H])=C([H])C(Cl)=C2[H])C([H])([H])[H])=C1[H]",34.3682484253434,4.46384260107756,"Inactive",0
"[H]OC([H])(C([H])([H])N1N=C([H])N=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H]",65.3053608779243,4.1850511662878995,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(OC2([H])N([H])C(=O)C([H])([H])C2([H])[H])=C1[H])C1=C([H])N=C([H])C2=C([H])C([H])=C([H])C([H])=C12",85.8740204655224,4.066138203747178,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C2C([H])=C([H])C([H])=NC2=C([H])N=C1[H]",67.1123602063983,4.1731974876538205,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1([H])C(=O)N([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H]",43.7142909815475,4.359376561203271,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])N1C([H])([H])[H]",93.8839238811251,4.027408767344558,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C2=C1OC([H])([H])C([H])([H])C2([H])[H]",11.8845465740254,4.925017383069598,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(OC2([H])N([H])C(=O)C2([H])[H])=C1[H])c1c([H])c(=O)n([H])c2c([H])c([H])c([H])c([H])c12",83.2810282152651,4.0794539215203445,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(OC([H])([H])C2=NC([H])=NN2[H])=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",37.0307548055458,4.431437435545952,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(=C([H])C(Cl)=C1[H])C([H])([H])N([H])C(=O)C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",41.3300365217479,4.383734210948957,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(=C([H])C(Cl)=C1[H])C(=O)N([H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",51.489236676764,4.288283546501112,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(=C1[H])C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",16.5862090330616,4.780252865582593,"Inactive",0
"[H]N([H])S(=O)(=O)C1=C([H])C(=C([H])C(Cl)=C1[H])C([H])([H])C(=O)N([H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",14.6132551725431,4.835253032114518,"Inactive",0
"[H]N1C([H])=C(N=C1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=NC([H])=C([H])N1C([H])([H])C(F)(F)F",23.0520465897136,4.637290511351869,"Inactive",0
"[H]N1C([H])=C(N=C1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=NC([H])=C([H])N1C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=N1",21.7432931923489,4.662674677961276,"Inactive",0
"[H]N1C([H])=C(N=C1C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1=NC([H])=C([H])N1C([H])([H])C1=C([H])OC([H])=C1[H]",14.3421475927193,4.8433858125570906,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=NN=C([H])C2=C([H])C([H])=C([H])C([H])=C12",21.6513749569535,4.664514518836851,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C([H])=C1C1=C([H])C([H])=C([H])C([H])=C1[H]",40.8917363574677,4.388364447908456,"Inactive",0
"[H]N(C(=O)C([H])(C(=O)c1c([H])c(=O)n([H])c2c([H])c([H])c([H])c([H])c12)C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",15.7999881042112,4.801343240025158,"Inactive",0
"[H]C1=C([H])C(Cl)=C([H])C(=C1[H])N(C(=O)c1c([H])c(=O)n([H])c2c([H])c([H])c([H])c([H])c12)C([H])([H])C1=C([H])C(=C([H])N=C1[H])N(C([H])([H])[H])C([H])([H])[H]",57.7127722621655,4.238728063635479,"Inactive",0
"[H]N(N1C([H])=NC2=C([H])C([H])=C([H])C([H])=C12)C(=O)C([H])([H])C1=C([H])C(OC2([H])N([H])C(=O)C2([H])[H])=C([H])C(Cl)=C1[H]",82.1185141893301,4.0855589171340405,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(OC([H])([H])[H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",36.7822826346147,4.43436132281799,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(=C1[H])C1([H])C([H])([H])OC1([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",19.0908832386134,4.7191739785323366,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(OC2([H])C([H])([H])OC2([H])[H])=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",15.9533573095944,4.797147907741655,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C(Cl)=C([H])C(N([H])S(=O)(=O)C([H])([H])[H])=C1[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",21.7971619825337,4.661600048393582,"Inactive",0
"[H]N([H])S(=O)(=O)N([H])C1=C([H])C(=C([H])C(Cl)=C1[H])C([H])([H])C(=O)N([H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",11.2565912024338,4.9485931055864505,"Inactive",0
"[H]OC([H])([H])C1=C([H])C([H])=NC([H])=C1N([H])C(=O)C1([H])C2=C([H])C(Cl)=C([H])C([H])=C2OC([H])([H])C1([H])[H]",13.6719871340003,4.864168358979193,"Inactive",0
"[H]N(C(=O)C1([H])C2=C([H])C([H])=C([H])C([H])=C2S(=O)(=O)C([H])([H])C1([H])[H])C1=NN=C([H])N1C1([H])C([H])([H])C1([H])[H]",68.8611797518784,4.162025541094867,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])N=C([H])C2=C([H])C([H])=C([H])C([H])=C12)C1=C([H])C(Cl)=C([H])C(OC2([H])N([H])C(=O)C([H])([H])C2([H])[H])=C1[H]",38.3737944050524,4.415965255591834,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C(N([H])N=C1[H])C([H])([H])[H])C1=C([H])C([H])=C([H])C(Cl)=C1[H]",54.6063912992571,4.262756523164224,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C1=C([H])N=C([H])C(Cl)=C1[H]",11.4797690157034,4.940066850284267,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C1=C([H])N=C([H])C(=C1[H])C([H])([H])[H]",11.6180539881968,4.934866609722289,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])(C(=O)N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C1=C([H])N=C([H])C(Cl)=C1[H]",23.9215056444618,4.621211488876658,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])(C(=O)N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C1=C([H])N=C([H])C(=C1[H])C([H])([H])[H]",24.3092059734736,4.614229226552416,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])(C(=O)N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C1=C([H])N=C([H])C(C#N)=C1[H]",11.1257312439675,4.953671435197961,"Inactive",0
"[H]C([H])=C([H])C(=O)N(C1=C([H])C([H])=C(C([H])=C1[H])C(F)(F)F)C([H])(C(=O)N([H])C([H])([H])C([H])([H])C1=C([H])C([H])=C([H])C(F)=C1[H])C1=C([H])C([H])=C([H])N=C1[H]",20.1202664368014,4.696366272559128,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])C(Cl)=C1[H])C1=C([H])N=C([H])C([H])=C1C(F)(F)F",18.1606601875142,4.740868367787238,"Inactive",0
"[H]N1C([H])([H])C([H])([H])C([H])(C2=C([H])C([H])=C(C([H])=C2[H])N(C(=O)C([H])([H])N2N=NC3=C([H])C([H])=C(OC([H])([H])[H])C([H])=C23)C([H])([H])C2=C([H])C([H])=C([H])C([H])=N2)C([H])([H])C1([H])[H]",38.7739102129072,4.411460399708347,"Inactive",0
"[H]C1=C([H])C(=C([H])C([H])=C1OC([H])([H])[H])S(=O)(=O)N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",27.5289190388588,4.560210841446319,"Inactive",0
"[H]N(C(=O)c1c([H])c(=O)n([H])c2c([H])c([H])c([H])c(c12)C([H])([H])[H])C([H])([H])C([H])([H])OC1=C([H])C([H])=C([H])C([H])=C1OC([H])([H])[H]",10.6210178459059,4.973833861439258,"Inactive",0
"[H]C1=C([H])C(=C([H])C(C#N)=C1[H])C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])Cl)C([H])([H])C1([H])[H]",19.6916117921927,4.705718734658901,"Inactive",0
"[H]N(C1=C([H])C([H])=C2N(C(=O)C([H])([H])Cl)C([H])([H])C([H])([H])C([H])([H])C2=C1[H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1Cl",19.2632619727773,4.715270169089745,"Inactive",0
"[H]C1=C([H])C([H])=C2C(=O)C(=O)N(C2=C1[H])C([H])([H])C1=C([H])C([H])=C(Br)C([H])=C1[H]",198,3.7033348097384686,"Inactive",0
"[H]N(C(=O)C([H])([H])N1C(=O)C([H])([H])OC2=C([H])C([H])=C(Cl)C([H])=C12)C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",59.9331319543654,4.222333026575869,"Inactive",0
"[H]N(C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])N=C([H])C([H])=C1C([H])([H])[H]",99.03,4.0042332209500255,"Inactive",0
"[H]N(C(=O)c1c([H])c(=O)n([H])c2c([H])c(F)c([H])c([H])c12)C([H])(C([H])([H])[H])C([H])([H])OC1=C([H])C([H])=C([H])C([H])=C1OC([H])([H])[H]",32.9741466986078,4.481826434261687,"Inactive",0
"[H]N(C(=O)c1c([H])c(=O)n([H])c2c([H])c([H])c(F)c([H])c12)C([H])(C([H])([H])[H])C([H])([H])OC1=C([H])C([H])=C([H])C([H])=C1OC([H])([H])[H]",16.4413907069583,4.78406145012849,"Inactive",0
"[H]OC([H])([H])C1=C([H])C([H])=NC([H])=C1N([H])C(=O)C1([H])C2=C([H])C(Cl)=C([H])C([H])=C2OC1([H])[H]",42.3575881065483,4.373068777125426,"Inactive",0
"[H]C1=NC([H])=C(N2C(=O)N(C3=C([H])C([H])=C([H])C(Cl)=C3[H])C([H])([H])C2([H])[H])C(=C1[H])C([H])([H])[H]",81.673116505125,4.08792087216765,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])C([H])=C([H])N=C1[H])C1=C([H])C([H])=C([H])C(OC2([H])N([H])C(=O)C2([H])[H])=C1[H]",88.3422842953824,4.053831375237763,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])N=C([H])N=C1[H])C1=C([H])C(OC2([H])N([H])C(=O)C2([H])[H])=C([H])C(=C1[H])C([H])([H])[H]",34.3199073353597,4.464453893428119,"Inactive",0
"[H]N(C(=O)C([H])([H])C1=C([H])N=C([H])N=C1[H])C1=C([H])C(F)=C([H])C(OC2([H])N([H])C(=O)C2([H])[H])=C1[H]",24.9466748468068,4.602987333484322,"Inactive",0
